0,0.0,0.0,-0.18823529411764706,-0.07647058823529412,-0.3352941176470588,-0.2529411764705882,-0.4235294117647059,-0.40588235294117647,-0.5176470588235295,-0.5117647058823529,-0.18823529411764706,-0.5,-0.25882352941176473,-0.6764705882352942,-0.31176470588235294,-0.7823529411764706,-0.3588235294117647,-0.888235294117647,-0.08235294117647059,-0.5352941176470588,-0.12941176470588237,-0.7470588235294118,-0.17647058823529413,-0.888235294117647,-0.21764705882352942,-1.0,0.011764705882352941,-0.5176470588235295,0.0058823529411764705,-0.7352941176470589,-0.011764705882352941,-0.8705882352941177,-0.03529411764705882,-0.9941176470588236,0.10588235294117647,-0.47058823529411764,0.10588235294117647,-0.6411764705882353,0.09411764705882353,-0.7529411764705882,0.08823529411764706,-0.8647058823529412
0,0.0,0.0,-0.19767441860465115,-0.0755813953488372,-0.3372093023255814,-0.2441860465116279,-0.42441860465116277,-0.3953488372093023,-0.5116279069767442,-0.5116279069767442,-0.19186046511627908,-0.5,-0.2616279069767442,-0.6744186046511628,-0.31976744186046513,-0.7790697674418605,-0.36627906976744184,-0.8837209302325582,-0.0872093023255814,-0.5348837209302325,-0.13372093023255813,-0.75,-0.18023255813953487,-0.8837209302325582,-0.22093023255813954,-1.0,0.005813953488372093,-0.5232558139534884,0.0,-0.7325581395348837,-0.01744186046511628,-0.8662790697674418,-0.040697674418604654,-0.9883720930232558,0.10465116279069768,-0.47093023255813954,0.09883720930232558,-0.6395348837209303,0.09302325581395349,-0.7558139534883721,0.08139534883720931,-0.8604651162790697
0,0.0,0.0,-0.19653179190751446,-0.08092485549132948,-0.34104046242774566,-0.24855491329479767,-0.42196531791907516,-0.4046242774566474,-0.5144508670520231,-0.5144508670520231,-0.1907514450867052,-0.5028901734104047,-0.2658959537572254,-0.6763005780346821,-0.3179190751445087,-0.7861271676300579,-0.36416184971098264,-0.884393063583815,-0.08670520231213873,-0.5375722543352601,-0.1329479768786127,-0.7514450867052023,-0.1791907514450867,-0.884393063583815,-0.21965317919075145,-1.0,0.011560693641618497,-0.5202312138728323,0.0,-0.7341040462427746,-0.011560693641618497,-0.8670520231213873,-0.03468208092485549,-0.9884393063583815,0.10982658959537572,-0.47398843930635837,0.10982658959537572,-0.6416184971098265,0.09826589595375723,-0.7572254335260116,0.08670520231213873,-0.861271676300578
0,0.0,0.0,-0.19883040935672514,-0.07602339181286549,-0.34502923976608185,-0.25146198830409355,-0.4327485380116959,-0.40350877192982454,-0.52046783625731,-0.5146198830409356,-0.19883040935672514,-0.49707602339181284,-0.26900584795321636,-0.6783625730994152,-0.32748538011695905,-0.783625730994152,-0.3684210526315789,-0.8888888888888888,-0.0935672514619883,-0.5321637426900585,-0.14035087719298245,-0.7485380116959064,-0.18128654970760233,-0.8830409356725146,-0.2222222222222222,-1.0,0.005847953216374269,-0.52046783625731,0.0,-0.7309941520467836,-0.017543859649122806,-0.8654970760233918,-0.04093567251461988,-0.9883040935672515,0.10526315789473684,-0.4678362573099415,0.1111111111111111,-0.6374269005847953,0.10526315789473684,-0.7485380116959064,0.08771929824561403,-0.8596491228070176
0,0.0,0.0,-0.2,-0.07647058823529412,-0.3588235294117647,-0.2411764705882353,-0.4588235294117647,-0.38823529411764707,-0.5588235294117647,-0.4823529411764706,-0.2235294117647059,-0.49411764705882355,-0.3058823529411765,-0.6705882352941176,-0.36470588235294116,-0.7764705882352941,-0.4117647058823529,-0.8823529411764706,-0.12352941176470589,-0.5352941176470588,-0.17647058823529413,-0.7470588235294118,-0.21764705882352942,-0.8823529411764706,-0.2647058823529412,-1.0,-0.01764705882352941,-0.5294117647058824,-0.041176470588235294,-0.7411764705882353,-0.058823529411764705,-0.8764705882352941,-0.08235294117647059,-1.0,0.08235294117647059,-0.4823529411764706,0.08235294117647059,-0.6529411764705882,0.07647058823529412,-0.7647058823529411,0.06470588235294118,-0.8764705882352941
0,0.0,0.0,-0.20348837209302326,-0.06976744186046512,-0.3546511627906977,-0.2441860465116279,-0.45348837209302323,-0.3953488372093023,-0.563953488372093,-0.4941860465116279,-0.21511627906976744,-0.4941860465116279,-0.3023255813953488,-0.6686046511627907,-0.36627906976744184,-0.7790697674418605,-0.4127906976744186,-0.8837209302325582,-0.11627906976744186,-0.5348837209302325,-0.1686046511627907,-0.7441860465116279,-0.21511627906976744,-0.8837209302325582,-0.2558139534883721,-1.0,-0.011627906976744186,-0.5232558139534884,-0.029069767441860465,-0.7325581395348837,-0.040697674418604654,-0.8662790697674418,-0.06395348837209303,-0.9941860465116279,0.0872093023255814,-0.47674418604651164,0.0872093023255814,-0.6395348837209303,0.0755813953488372,-0.7558139534883721,0.06395348837209303,-0.8662790697674418
0,0.0,0.0,-0.2,-0.08,-0.3485714285714286,-0.24571428571428572,-0.44571428571428573,-0.38857142857142857,-0.5485714285714286,-0.49142857142857144,-0.2057142857142857,-0.49714285714285716,-0.2914285714285714,-0.6742857142857143,-0.3485714285714286,-0.7828571428571428,-0.3942857142857143,-0.8914285714285715,-0.10285714285714286,-0.5371428571428571,-0.15428571428571428,-0.7485714285714286,-0.2,-0.8857142857142857,-0.24,-1.0,0.0,-0.5257142857142857,-0.017142857142857144,-0.7371428571428571,-0.03428571428571429,-0.8742857142857143,-0.05142857142857143,-1.0,0.09714285714285714,-0.4742857142857143,0.09714285714285714,-0.6457142857142857,0.09142857142857143,-0.76,0.08,-0.8685714285714285
0,0.0,0.0,-0.1977401129943503,-0.07344632768361582,-0.3502824858757062,-0.23728813559322035,-0.4463276836158192,-0.3785310734463277,-0.5480225988700564,-0.4745762711864407,-0.21468926553672316,-0.4915254237288136,-0.2937853107344633,-0.6666666666666666,-0.3559322033898305,-0.7740112994350282,-0.4067796610169492,-0.8757062146892656,-0.10734463276836158,-0.5310734463276836,-0.15819209039548024,-0.7401129943502824,-0.20903954802259886,-0.8757062146892656,-0.2542372881355932,-1.0,-0.005649717514124294,-0.519774011299435,-0.022598870056497175,-0.7344632768361582,-0.04519774011299435,-0.8700564971751412,-0.06779661016949153,-0.9943502824858758,0.0903954802259887,-0.4745762711864407,0.0903954802259887,-0.6440677966101694,0.0847457627118644,-0.7570621468926554,0.07344632768361582,-0.8700564971751412
0,0.0,0.0,-0.1977401129943503,-0.07909604519774012,-0.3502824858757062,-0.24293785310734464,-0.4519774011299435,-0.3785310734463277,-0.559322033898305,-0.4745762711864407,-0.21468926553672316,-0.4915254237288136,-0.2994350282485876,-0.672316384180791,-0.3615819209039548,-0.7796610169491526,-0.4124293785310734,-0.8813559322033898,-0.11299435028248588,-0.5310734463276836,-0.1694915254237288,-0.7457627118644068,-0.21468926553672316,-0.8813559322033898,-0.2598870056497175,-1.0,-0.011299435028248588,-0.519774011299435,-0.02824858757062147,-0.7344632768361582,-0.04519774011299435,-0.8700564971751412,-0.06779661016949153,-0.9943502824858758,0.0903954802259887,-0.4689265536723164,0.0847457627118644,-0.6384180790960452,0.07909604519774012,-0.751412429378531,0.062146892655367235,-0.8587570621468926
0,0.0,0.0,-0.2,-0.07428571428571429,-0.35428571428571426,-0.24,-0.4514285714285714,-0.38285714285714284,-0.5542857142857143,-0.4742857142857143,-0.21714285714285714,-0.49714285714285716,-0.3028571428571429,-0.6742857142857143,-0.36,-0.7828571428571428,-0.4114285714285714,-0.8857142857142857,-0.11428571428571428,-0.5314285714285715,-0.1657142857142857,-0.7485714285714286,-0.21142857142857144,-0.8857142857142857,-0.2571428571428571,-1.0,-0.011428571428571429,-0.52,-0.022857142857142857,-0.7314285714285714,-0.045714285714285714,-0.8685714285714285,-0.06857142857142857,-1.0,0.08571428571428572,-0.4685714285714286,0.08571428571428572,-0.6342857142857142,0.08,-0.7485714285714286,0.06285714285714286,-0.8628571428571429
